simulation_id,geometry_type,geometry_parameters,thickness_h,length_Lx,length_Ly,k_low,k_high,boundary_condition_id,T_hot,T_air,measurement_wx,measurement_wy,electrode_min_gap,x_hot_electrode,y_hot_electrode,x_cold_electrode,y_cold_electrode,T_hot_electrode_avg,T_cold_electrode_avg,delta_T_parallel,heat_flux_redirect_ratio,mesh_element_count,qc_pass,field_file
sim_random_smoothed_344b2a42,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0019004177628038548, ""k_low"": 0.5082143996543117, ""k_high"": 156.3490630299574, ""volume_fraction_target"": 0.4103641642411435, ""blur_sigma"": [1.1259402096764557, 1.1259402096764557, 11.96155036563249], ""T_hot"": 390.10719250913337, ""T_air"": 294.64503884676566, ""h_c"": 19.089278654170016, ""h_c_side"": 14.497284475619402, ""random_topology_style"": ""pillars_z"", ""sample_seed"": 1229982169}",0.0019004177628038,0.01,0.01,0.5082143996543117,156.3490630299574,BC-001-TOP-ELECTRODE,390.10719250913337,294.64503884676566,0.0005,0.0005,0.0005,0.00425,0.00225,0.00025,0.00975,390.0728038202753,385.6926024891272,4.380201331148044,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_344b2a42.h5
sim_random_smoothed_326bffa1,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010522505466206043, ""k_low"": 0.8151935934592477, ""k_high"": 172.8885578558937, ""volume_fraction_target"": 0.6058646514981245, ""blur_sigma"": [2.953570151423474, 2.953570151423474, 8.846040463006082], ""T_hot"": 395.32609238034496, ""T_air"": 293.0307685546345, ""h_c"": 6.580195897268732, ""h_c_side"": 5.847470506110182, ""random_topology_style"": ""pillars_z"", ""sample_seed"": 597356808}",0.0010522505466206,0.01,0.01,0.8151935934592477,172.8885578558937,BC-001-TOP-ELECTRODE,395.32609238034496,293.0307685546345,0.0005,0.0005,0.0005,0.00325,0.00225,0.00975,0.00425,395.3215398918209,394.4402819409588,0.881257950862107,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_326bffa1.h5
sim_step_5b89d6c1,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007501184114385628, ""k_low"": 0.7194633969214106, ""k_high"": 208.05115166333457, ""step_position"": 0.30947951280231895, ""low_thickness_fraction"": 0.16435255694733156, ""high_thickness_fraction"": 0.7928322793686085, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.6, ""volume_fraction_actual"": 0.6, ""T_hot"": 339.86314437645984, ""T_air"": 295.3826245263072, ""h_c"": 21.548465658224465, ""h_c_side"": 13.854696467424567, ""sample_seed"": 3531543793}",0.0007501184114385,0.01,0.01,0.7194633969214106,208.05115166333457,BC-001-TOP-ELECTRODE,339.86314437645984,295.3826245263072,0.0005,0.0005,0.0005,0.00325,0.00475,0.00975,0.00975,339.6614326540364,338.5360070632076,1.1254255908287971,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_5b89d6c1.h5
sim_step_16204d5f,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007631276178522032, ""k_low"": 0.4115451067653034, ""k_high"": 269.713191533278, ""step_position"": 0.6855704607629182, ""low_thickness_fraction"": 0.3962883450908047, ""high_thickness_fraction"": 0.6816469391361119, ""direction"": ""diagonal"", ""reverse"": false, ""volume_fraction_target"": 0.45416666666666666, ""volume_fraction_actual"": 0.45416666666666666, ""T_hot"": 385.0179489812083, ""T_air"": 293.95891851450557, ""h_c"": 13.120555911525782, ""h_c_side"": 5.458827082669934, ""sample_seed"": 3801078380}",0.0007631276178522,0.01,0.01,0.4115451067653034,269.713191533278,BC-001-TOP-ELECTRODE,385.0179489812083,293.95891851450557,0.0005,0.0005,0.0005,0.00775,0.00825,0.00025,0.00025,384.2831491633475,383.3090910102654,0.974058153082126,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_16204d5f.h5
sim_curved_wedge_cd81e64d,curved_wedge,"{""geometry_type"": ""curved_wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001961632412741075, ""k_low"": 0.8355101840751273, ""k_high"": 168.49079421431284, ""base_fraction"": 0.23813929617624777, ""max_fraction"": 0.8311268400498124, ""exponent"": 1.5812990065263048, ""direction"": ""diagonal"", ""reverse"": false, ""volume_fraction_target"": 0.451875, ""volume_fraction_actual"": 0.451875, ""T_hot"": 326.61890080148595, ""T_air"": 304.63600613852964, ""h_c"": 8.491339882120714, ""h_c_side"": 8.70645286577803, ""sample_seed"": 1051319139}",0.001961632412741,0.01,0.01,0.8355101840751273,168.49079421431284,BC-001-TOP-ELECTRODE,326.61890080148595,304.63600613852964,0.0005,0.0005,0.0005,0.00925,0.00925,0.00025,0.00025,326.4996172812192,325.92961829646146,0.5699989847577172,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_curved_wedge_cd81e64d.h5
sim_double_layer_b27dffb4,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010228471769212785, ""k_low"": 0.5576008969067098, ""k_high"": 252.10115979192338, ""split_fraction"": 0.4584052720027178, ""bottom_width_fraction"": 0.434408179278428, ""top_width_fraction"": 0.43916041927908916, ""bridge_width_fraction"": 0.0907750759683935, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.445, ""volume_fraction_actual"": 0.445, ""T_hot"": 345.59827842352485, ""T_air"": 306.6120023368046, ""h_c"": 13.922574080021455, ""h_c_side"": 14.732670362845138, ""sample_seed"": 3840908784}",0.0010228471769212,0.01,0.01,0.5576008969067098,252.10115979192335,BC-001-TOP-ELECTRODE,345.59827842352485,306.6120023368046,0.0005,0.0005,0.0005,0.00775,0.00525,0.00525,0.00975,345.0719185781796,344.5733578755104,0.4985607026691809,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_b27dffb4.h5
sim_step_9e618dd7,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001143324139562925, ""k_low"": 0.5931599910126433, ""k_high"": 244.8447224457281, ""step_position"": 0.6446828883674824, ""low_thickness_fraction"": 0.2310408429917345, ""high_thickness_fraction"": 0.8044189489071983, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_target"": 0.41, ""volume_fraction_actual"": 0.41, ""T_hot"": 343.88976415776176, ""T_air"": 298.17975720331714, ""h_c"": 11.863464035531312, ""h_c_side"": 20.912889644795293, ""sample_seed"": 2679692662}",0.0011433241395629,0.01,0.01,0.5931599910126433,244.8447224457281,BC-001-TOP-ELECTRODE,343.88976415776176,298.17975720331714,0.0005,0.0005,0.0005,0.00525,0.00825,0.00975,0.00025,343.67933095185356,341.6339593139404,2.0453716379131492,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_9e618dd7.h5
sim_curved_wedge_6eb2d15e,curved_wedge,"{""geometry_type"": ""curved_wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001698732283001305, ""k_low"": 0.22612016006575747, ""k_high"": 226.85662893177323, ""base_fraction"": 0.21520400999413283, ""max_fraction"": 0.9172059948181402, ""exponent"": 0.7859406236935548, ""direction"": ""diagonal"", ""reverse"": false, ""volume_fraction_target"": 0.6153333333333333, ""volume_fraction_actual"": 0.6153333333333333, ""T_hot"": 367.5281775439746, ""T_air"": 305.3980967064673, ""h_c"": 6.616396474493165, ""h_c_side"": 20.94563648583763, ""sample_seed"": 1087212674}",0.0016987322830013,0.01,0.01,0.2261201600657574,226.85662893177323,BC-001-TOP-ELECTRODE,367.5281775439746,305.3980967064673,0.0005,0.0005,0.0005,0.00925,0.00875,0.00025,0.00025,367.0947949893552,358.88923550624645,8.205559483108743,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_curved_wedge_6eb2d15e.h5
sim_wedge_f2ba4c3d,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.000976855644174176, ""k_low"": 0.9772919245828098, ""k_high"": 65.78111901201899, ""volume_fraction_target"": 0.3368631045778512, ""wedge_slope"": 0.9325045327595665, ""direction"": ""diagonal"", ""reverse"": false, ""volume_fraction_actual"": 0.339125, ""T_hot"": 391.05588201019594, ""T_air"": 302.02620038862943, ""h_c"": 19.634195564847026, ""h_c_side"": 7.005619013902187, ""sample_seed"": 1589868428}",0.0009768556441741,0.01,0.01,0.9772919245828098,65.78111901201899,BC-001-TOP-ELECTRODE,391.05588201019594,302.02620038862943,0.0005,0.0005,0.0005,0.00975,0.00975,0.00025,0.00025,390.6159362106957,388.7163809267409,1.899555283954783,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_f2ba4c3d.h5
sim_arc_36312c47,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0005334627202188589, ""k_low"": 0.6336015757697133, ""k_high"": 394.0484680804941, ""center_fraction"": 0.4535020489551414, ""radius_fraction"": 0.330815741070237, ""base_height_fraction"": 0.10345142357122254, ""arc_height_fraction"": 0.4945686361543387, ""channel_half_width_fraction"": 0.06824416261524474, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.13833333333333334, ""volume_fraction_actual"": 0.13833333333333334, ""T_hot"": 391.0026144741448, ""T_air"": 297.7311622322851, ""h_c"": 20.389286385833053, ""h_c_side"": 6.12131644060701, ""sample_seed"": 1315009177}",0.0005334627202188,0.01,0.01,0.6336015757697133,394.0484680804941,BC-001-TOP-ELECTRODE,391.0026144741448,297.7311622322851,0.0005,0.0005,0.0005,0.00425,0.00475,0.00975,0.00975,390.19887344762344,389.06102032650864,1.1378531211148015,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_36312c47.h5
sim_random_smoothed_0779ab17,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0012137013660236703, ""k_low"": 0.8937395570771809, ""k_high"": 123.30802133956558, ""volume_fraction_target"": 0.2847981176659474, ""blur_sigma"": [9.968851302317708, 9.968851302317708, 0.5457431665480236], ""T_hot"": 397.2899333007569, ""T_air"": 296.4001501329843, ""h_c"": 18.203120274121353, ""h_c_side"": 16.99201861260594, ""random_topology_style"": ""lamellae_xy"", ""sample_seed"": 842814849}",0.0012137013660236,0.01,0.01,0.8937395570771809,123.30802133956558,BC-001-TOP-ELECTRODE,397.2899333007569,296.4001501329843,0.0005,0.0005,0.0005,0.00275,0.00425,0.00975,0.00225,395.43435405044454,394.49555718228805,0.9387968681564872,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_0779ab17.h5
sim_curved_wedge_b4bd31b3,curved_wedge,"{""geometry_type"": ""curved_wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010346755310961242, ""k_low"": 0.8110651282847717, ""k_high"": 64.41266366131569, ""base_fraction"": 0.059139262401298194, ""max_fraction"": 0.9246292278278712, ""exponent"": 2.6445207394531955, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.295, ""volume_fraction_actual"": 0.295, ""T_hot"": 325.536835191494, ""T_air"": 293.01461635980394, ""h_c"": 23.207229362429548, ""h_c_side"": 7.076922195053907, ""sample_seed"": 1039719678}",0.0010346755310961,0.01,0.01,0.8110651282847717,64.41266366131569,BC-001-TOP-ELECTRODE,325.536835191494,293.01461635980394,0.0005,0.0005,0.0005,0.00975,0.00525,0.00025,0.00975,325.3858843065846,324.387490548575,0.9983937580096268,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_curved_wedge_b4bd31b3.h5
sim_double_layer_5ba18a06,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0012256365529441043, ""k_low"": 0.8388583451612098, ""k_high"": 346.70683065532404, ""split_fraction"": 0.5752462834324268, ""bottom_width_fraction"": 0.5853544926637504, ""top_width_fraction"": 0.7376580894366854, ""bridge_width_fraction"": 0.07780580030155422, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.645, ""volume_fraction_actual"": 0.645, ""T_hot"": 364.3847653068826, ""T_air"": 291.7664610885583, ""h_c"": 10.195553737405362, ""h_c_side"": 8.945637064478882, ""sample_seed"": 3151920617}",0.0012256365529441,0.01,0.01,0.8388583451612098,346.70683065532404,BC-001-TOP-ELECTRODE,364.3847653068826,291.7664610885583,0.0005,0.0005,0.0005,0.00525,0.00675,0.00025,0.00975,364.381315003099,363.6636920372516,0.7176229658473972,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_5ba18a06.h5
sim_arc_551d925a,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0012771463734901276, ""k_low"": 0.5761663764670126, ""k_high"": 124.16848063425971, ""center_fraction"": 0.5660298413575228, ""radius_fraction"": 0.3680211138760356, ""base_height_fraction"": 0.21044966195919054, ""arc_height_fraction"": 0.556659280782578, ""channel_half_width_fraction"": 0.06045275603543228, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.14166666666666666, ""volume_fraction_actual"": 0.14166666666666666, ""T_hot"": 370.28558411612295, ""T_air"": 290.2866609514927, ""h_c"": 10.109090909850709, ""h_c_side"": 17.529076028190012, ""sample_seed"": 1126192389}",0.0012771463734901,0.01,0.01,0.5761663764670126,124.16848063425972,BC-001-TOP-ELECTRODE,370.28558411612295,290.2866609514927,0.0005,0.0005,0.0005,0.00475,0.00325,0.00975,0.00975,369.5486649562651,365.5206995389552,4.027965417309929,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_551d925a.h5
sim_wedge_dc8c9ac1,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017864314340318309, ""k_low"": 0.8969166637234162, ""k_high"": 83.7170428378675, ""volume_fraction_target"": 0.42895402580809205, ""wedge_slope"": 1.1839789030236407, ""direction"": ""diagonal"", ""reverse"": true, ""volume_fraction_actual"": 0.4315, ""T_hot"": 396.8398327809294, ""T_air"": 309.8556340487043, ""h_c"": 21.538676542313997, ""h_c_side"": 22.89056308736288, ""sample_seed"": 45297387}",0.0017864314340318,0.01,0.01,0.8969166637234162,83.7170428378675,BC-001-TOP-ELECTRODE,396.8398327809294,309.8556340487043,0.0005,0.0005,0.0005,0.00025,0.00025,0.00975,0.00975,396.7403005309383,389.0437266664162,7.696573864522122,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_dc8c9ac1.h5
sim_curved_wedge_4f4961eb,curved_wedge,"{""geometry_type"": ""curved_wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0012805068124607292, ""k_low"": 0.15758399159412065, ""k_high"": 334.004664055297, ""base_fraction"": 0.07725273452571811, ""max_fraction"": 0.9233592778652562, ""exponent"": 0.533287660099079, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.63, ""volume_fraction_actual"": 0.63, ""T_hot"": 343.91110581893247, ""T_air"": 299.847646476511, ""h_c"": 15.99070093147833, ""h_c_side"": 22.771048155483594, ""sample_seed"": 3652144000}",0.0012805068124607,0.01,0.01,0.1575839915941206,334.004664055297,BC-001-TOP-ELECTRODE,343.91110581893247,299.847646476511,0.0005,0.0005,0.0005,0.00975,0.00475,0.00025,0.00975,343.4742678062838,335.0473560671949,8.426911739088894,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_curved_wedge_4f4961eb.h5
sim_double_layer_13fa8c9c,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0013116849203782181, ""k_low"": 0.5190019496994992, ""k_high"": 68.41554520304877, ""split_fraction"": 0.4421772142549008, ""bottom_width_fraction"": 0.5519903722274997, ""top_width_fraction"": 0.44408244759454607, ""bridge_width_fraction"": 0.0752131216586858, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.5, ""volume_fraction_actual"": 0.5, ""T_hot"": 360.06669841368097, ""T_air"": 302.23708238685475, ""h_c"": 18.406475667045676, ""h_c_side"": 12.099211245541149, ""sample_seed"": 4266808336}",0.0013116849203782,0.01,0.01,0.5190019496994992,68.41554520304877,BC-001-TOP-ELECTRODE,360.06669841368097,302.23708238685475,0.0005,0.0005,0.0005,0.00425,0.00525,0.00975,0.00975,359.72013149079555,357.8196732133879,1.9004582774076653,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_13fa8c9c.h5
sim_random_smoothed_d5a593a2,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0014073311606080821, ""k_low"": 0.6313407801233306, ""k_high"": 53.67909235380958, ""volume_fraction_target"": 0.44955087286018375, ""blur_sigma"": [0.8372545353638404, 14.574833855447348, 14.574833855447348], ""T_hot"": 368.3795098863205, ""T_air"": 292.8277502631556, ""h_c"": 20.271884526839138, ""h_c_side"": 5.506936694740345, ""random_topology_style"": ""lamellae_yz"", ""sample_seed"": 2454124542}",0.001407331160608,0.01,0.01,0.6313407801233306,53.67909235380958,BC-001-TOP-ELECTRODE,368.3795098863205,292.8277502631556,0.0005,0.0005,0.0005,0.00925,0.00625,0.00625,0.00025,368.3289949915612,366.52900163680454,1.7999933547566798,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_d5a593a2.h5
sim_step_89f267e8,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0018667910836693265, ""k_low"": 0.9934617726012416, ""k_high"": 230.89301556339703, ""step_position"": 0.5981203572708844, ""low_thickness_fraction"": 0.20713682192147667, ""high_thickness_fraction"": 0.7739927236221317, ""direction"": ""diagonal"", ""reverse"": true, ""volume_fraction_target"": 0.398, ""volume_fraction_actual"": 0.398, ""T_hot"": 361.33430220225983, ""T_air"": 300.6551435324393, ""h_c"": 14.120084971718281, ""h_c_side"": 11.698861796963985, ""sample_seed"": 48128988}",0.0018667910836693,0.01,0.01,0.9934617726012416,230.89301556339703,BC-001-TOP-ELECTRODE,361.33430220225983,300.6551435324393,0.0005,0.0005,0.0005,0.00275,0.00225,0.00975,0.00975,361.0070898368227,358.8644611423233,2.142628694499365,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_89f267e8.h5
sim_arc_879da64c,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.00184230340461315, ""k_low"": 0.8179438859221946, ""k_high"": 336.4458679493404, ""center_fraction"": 0.5205839008807308, ""radius_fraction"": 0.3719767153069665, ""base_height_fraction"": 0.13980512215284524, ""arc_height_fraction"": 0.6245268936583257, ""channel_half_width_fraction"": 0.07813242051654191, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.17333333333333334, ""volume_fraction_actual"": 0.17333333333333334, ""T_hot"": 364.48487867413934, ""T_air"": 301.3732614886751, ""h_c"": 9.278884763377672, ""h_c_side"": 11.63530189322423, ""sample_seed"": 2773829878}",0.0018423034046131,0.01,0.01,0.8179438859221946,336.4458679493404,BC-001-TOP-ELECTRODE,364.48487867413934,301.3732614886751,0.0005,0.0005,0.0005,0.00525,0.00475,0.00025,0.00025,364.2141897866684,361.8475426374431,2.3666471492252867,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_879da64c.h5
sim_step_e4e59b2d,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007997887249848731, ""k_low"": 0.7334140523064288, ""k_high"": 201.33720028930279, ""step_position"": 0.43976497988828633, ""low_thickness_fraction"": 0.3965490972712573, ""high_thickness_fraction"": 0.6418328288351433, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.5466666666666666, ""volume_fraction_actual"": 0.5466666666666666, ""T_hot"": 361.01519751303573, ""T_air"": 294.20554596392253, ""h_c"": 17.91236780540389, ""h_c_side"": 14.896428093245158, ""sample_seed"": 2010405088}",0.0007997887249848,0.01,0.01,0.7334140523064288,201.3372002893028,BC-001-TOP-ELECTRODE,361.0151975130358,294.20554596392253,0.0005,0.0005,0.0005,0.00475,0.00275,0.00025,0.00975,360.57987242893887,359.75607768692294,0.8237947420159344,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_e4e59b2d.h5
